booking_id,passenger_key,flight_id,route_key,airline_key,booking_date_key,booking_date,status,is_confirmed,is_cancelled,is_pending,is_status_imputed,seat_number,passport_masked
B1743,387,6F137,12,2,20251121,2025-11-21 11:37:36.952,PENDING,0,0,1,True,6F,K0****48
B1744,892,UK139,27,4,20250905,2025-09-05 11:37:36.952,CANCELLED,0,1,0,False,10A,M4****88
B1745,821,UK139,27,4,20250520,2025-05-20 11:37:36.952,CONFIRMED,1,0,0,False,27B,X7****46
B1746,468,SJ140,13,3,20250831,2025-08-31 11:37:36.952,CONFIRMED,1,0,0,False,34D,H6****99
B1747,415,6F131,29,2,20250420,2025-04-20 11:37:36.952,CONFIRMED,1,0,0,False,9F,C2****72
B1748,69,UK128,2,4,20251115,2025-11-15 11:37:36.952,PENDING,0,0,1,False,9A,F9****69
B1749,472,SJ219,8,3,20260219,2026-02-19 11:37:36.952,CONFIRMED,1,0,0,False,23D,N1****23
B1750,104,SJ159,12,3,20250921,2025-09-21 11:37:36.952,PENDING,0,0,1,False,33D,Y8****76
B1751,758,UK192,13,4,20250919,2025-09-19 11:37:36.952,CONFIRMED,1,0,0,False,17E,Y2****13
B1752,161,AI014,14,1,20250813,2025-08-13 11:37:36.952,CANCELLED,0,1,0,False,34F,V4****39
B1753,200,SJ152,8,3,20250808,2025-08-08 11:37:36.952,CANCELLED,0,1,0,False,5C,Y1****00
B1754,216,SJ060,15,3,20260211,2026-02-11 11:37:36.952,PENDING,0,0,1,False,3C,Z7****43
B1755,946,AI127,4,1,20260217,2026-02-17 11:37:36.952,CANCELLED,0,1,0,False,10F,K1****75
B1756,212,SJ096,4,3,20260127,2026-01-27 11:37:36.952,PENDING,0,0,1,False,11F,B9****64
B1757,508,AI215,30,1,20250424,2025-04-24 11:37:36.952,PENDING,0,0,1,False,22B,A5****23
B1758,16,UK009,8,4,20260228,2026-02-28 11:37:36.952,CANCELLED,0,1,0,False,26B,T6****48
B1759,498,AI171,23,1,20251026,2025-10-26 11:37:36.952,PENDING,0,0,1,False,16F,M6****75
B1760,884,UK151,2,4,20260114,2026-01-14 11:37:36.952,CANCELLED,0,1,0,False,31B,Y6****95
B1761,332,AI099,6,1,20250522,2025-05-22 11:37:36.952,CONFIRMED,1,0,0,False,15A,K3****25
B1762,717,UK050,8,4,20250604,2025-06-04 11:37:36.952,CONFIRMED,1,0,0,False,32B,Y5****77
B1763,877,UK092,23,4,20251006,2025-10-06 11:37:36.952,CANCELLED,0,1,0,False,3B,T5****92
B1764,551,SJ058,4,3,20250620,2025-06-20 11:37:36.952,CANCELLED,0,1,0,False,13B,Y9****87
B1765,601,SJ090,14,3,20251221,2025-12-21 11:37:36.952,CANCELLED,0,1,0,False,1C,G4****74
B1766,942,6F173,2,2,20250907,2025-09-07 11:37:36.952,CANCELLED,0,1,0,False,1F,A7****51
B1767,256,AI186,10,1,20251119,2025-11-19 11:37:36.952,CONFIRMED,1,0,0,False,6D,L1****85
B1768,992,AI130,26,1,20260323,2026-03-23 11:37:36.952,PENDING,0,0,1,False,13C,F8****56
B1769,766,SJ111,9,3,20251123,2025-11-23 11:37:36.952,PENDING,0,0,1,True,6F,C8****58
B1770,728,6F203,29,2,20250804,2025-08-04 11:37:36.952,CONFIRMED,1,0,0,False,8D,R4****39
B1771,880,6F138,24,2,20250524,2025-05-24 11:37:36.952,PENDING,0,0,1,False,1F,T7****93
B1772,815,6F109,6,2,20250829,2025-08-29 11:37:36.952,PENDING,0,0,1,True,10B,K1****98
B1773,172,AI074,28,1,20260101,2026-01-01 11:37:36.952,PENDING,0,0,1,False,16E,W0****20
B1774,649,UK161,6,4,20260107,2026-01-07 11:37:36.952,CANCELLED,0,1,0,False,1B,W8****88
B1775,1000,AI008,2,1,20250619,2025-06-19 11:37:36.952,CANCELLED,0,1,0,False,14B,F9****69
B1776,498,UK121,6,4,20251227,2025-12-27 11:37:36.952,CANCELLED,0,1,0,False,17A,P2****74
B1777,471,6F154,12,2,20250426,2025-04-26 11:37:36.952,CONFIRMED,1,0,0,False,11A,P7****70
B1778,384,6F161,11,2,20250801,2025-08-01 11:37:36.952,CONFIRMED,1,0,0,False,10D,Y1****13
B1779,690,6F153,22,2,20260201,2026-02-01 11:37:36.952,PENDING,0,0,1,False,22B,D5****80
B1780,589,6F225,15,2,20260210,2026-02-10 11:37:36.952,PENDING,0,0,1,False,11B,F1****47
B1781,700,AI191,27,1,20260209,2026-02-09 11:37:36.952,PENDING,0,0,1,False,18C,H9****45
B1782,507,AI218,2,1,20250818,2025-08-18 11:37:36.952,CONFIRMED,1,0,0,False,25F,B8****14
B1783,992,6F267,9,2,20250928,2025-09-28 11:37:36.952,PENDING,0,0,1,False,25D,Y9****67
B1784,527,UK125,17,4,20250820,2025-08-20 11:37:36.952,CANCELLED,0,1,0,False,1B,F3****53
B1785,804,6F208,28,2,20250819,2025-08-19 11:37:36.952,PENDING,0,0,1,False,1B,W4****87
B1786,831,6F119,10,2,20260212,2026-02-12 11:37:36.952,CANCELLED,0,1,0,False,26B,N0****06
B1787,325,AI063,24,1,20250711,2025-07-11 11:37:36.952,CONFIRMED,1,0,0,False,1E,A5****64
B1788,214,UK016,18,4,20250605,2025-06-05 11:37:36.952,CANCELLED,0,1,0,False,2B,G9****03
B1789,208,6F048,13,2,20260113,2026-01-13 11:37:36.952,CANCELLED,0,1,0,False,30F,A9****75
B1790,169,6F266,1,2,20250423,2025-04-23 11:37:36.952,CANCELLED,0,1,0,False,28A,D9****98
B1791,330,AI167,30,1,20260224,2026-02-24 11:37:36.952,CONFIRMED,1,0,0,False,3C,M7****92
B1792,280,6F165,6,2,20260117,2026-01-17 11:37:36.952,CONFIRMED,1,0,0,False,8E,W9****81
B1793,978,SJ104,13,3,20251125,2025-11-25 11:37:36.952,CONFIRMED,1,0,0,False,14C,W1****58
B1794,305,UK160,6,4,20250626,2025-06-26 11:37:36.952,CONFIRMED,1,0,0,False,8D,L6****52
B1795,146,UK160,6,4,20260321,2026-03-21 11:37:36.952,PENDING,0,0,1,False,9C,L6****16
B1796,775,SJ230,2,3,20251128,2025-11-28 11:37:36.952,CONFIRMED,1,0,0,False,9B,R0****60
B1797,516,AI042,12,1,20250603,2025-06-03 11:37:36.952,CANCELLED,0,1,0,False,1A,C5****53
B1798,90,UK197,29,4,20250516,2025-05-16 11:37:36.952,CONFIRMED,1,0,0,False,23E,Z1****60
B1799,453,AI107,15,1,20260205,2026-02-05 11:37:36.952,PENDING,0,0,1,False,16E,B5****13
B1800,60,SJ128,22,3,20250822,2025-08-22 11:37:36.952,PENDING,0,0,1,False,7F,R9****53
B1801,311,6F121,14,2,20260414,2026-04-14 11:37:36.952,PENDING,0,0,1,False,34F,R9****91
B1802,528,AI111,21,1,20250630,2025-06-30 11:37:36.952,PENDING,0,0,1,True,16B,K6****61
B1803,227,SJ137,12,3,20260221,2026-02-21 11:37:36.952,CONFIRMED,1,0,0,False,24F,Y7****80
B1804,474,AI232,7,1,20251112,2025-11-12 11:37:36.952,CONFIRMED,1,0,0,False,1F,F3****43
B1805,978,SJ113,6,3,20251026,2025-10-26 11:37:36.952,CONFIRMED,1,0,0,False,14B,F2****73
B1806,541,AI117,24,1,20250802,2025-08-02 11:37:36.952,CANCELLED,0,1,0,False,17A,Y7****64
B1807,663,6F185,12,2,20250628,2025-06-28 11:37:36.952,CANCELLED,0,1,0,False,12C,E5****69
B1808,757,AI194,23,1,20260126,2026-01-26 11:37:36.952,PENDING,0,0,1,False,3B,T3****52
B1809,782,UK045,19,4,20260409,2026-04-09 11:37:36.952,PENDING,0,0,1,False,13B,F0****16
B1810,79,6F228,14,2,20260320,2026-03-20 11:37:36.952,CONFIRMED,1,0,0,False,34B,J4****19
B1811,433,SJ190,2,3,20260404,2026-04-04 11:37:36.952,CANCELLED,0,1,0,False,25A,T5****52
B1812,801,AI156,28,1,20260106,2026-01-06 11:37:36.952,CANCELLED,0,1,0,False,8A,P9****83
B1813,153,AI104,19,1,20250421,2025-04-21 11:37:36.952,PENDING,0,0,1,True,9D,N4****62
B1814,789,UK033,13,4,20250622,2025-06-22 11:37:36.952,CONFIRMED,1,0,0,False,26C,R3****06
B1815,401,UK137,16,4,20250501,2025-05-01 11:37:36.952,PENDING,0,0,1,False,3C,R0****36
B1816,279,UK214,13,4,20250621,2025-06-21 11:37:36.952,PENDING,0,0,1,False,20F,Y8****07
B1817,57,6F033,4,2,20250607,2025-06-07 11:37:36.952,PENDING,0,0,1,False,28D,T4****82
B1818,977,AI114,12,1,20251107,2025-11-07 11:37:36.952,CONFIRMED,1,0,0,False,26B,M9****03
B1819,186,AI017,28,1,20260119,2026-01-19 11:37:36.952,CONFIRMED,1,0,0,False,21E,N4****74
B1820,398,6F244,21,2,20251201,2025-12-01 11:37:36.952,PENDING,0,0,1,False,18E,X3****97
B1821,605,6F160,23,2,20251127,2025-11-27 11:37:36.952,PENDING,0,0,1,False,1C,Y8****55
B1822,788,6F088,22,2,20260105,2026-01-05 11:37:36.952,CANCELLED,0,1,0,False,17D,P6****39
B1823,158,6F155,7,2,20251126,2025-11-26 11:37:36.952,CANCELLED,0,1,0,False,19E,D2****15
B1824,787,AI095,9,1,20260415,2026-04-15 11:37:36.952,PENDING,0,0,1,False,9B,J0****62
B1825,693,6F139,14,2,20250517,2025-05-17 11:37:36.952,PENDING,0,0,1,False,5E,K2****87
B1826,359,6F101,16,2,20250711,2025-07-11 11:37:36.952,CANCELLED,0,1,0,False,19A,G7****58
B1827,440,AI054,15,1,20250623,2025-06-23 11:37:36.952,PENDING,0,0,1,False,20D,B6****56
B1828,589,SJ094,19,3,20250518,2025-05-18 11:37:36.952,CANCELLED,0,1,0,False,25B,A5****49
B1829,466,6F217,6,2,20260115,2026-01-15 11:37:36.952,CANCELLED,0,1,0,False,4E,Y7****08
B1830,663,6F100,26,2,20260415,2026-04-15 11:37:36.952,CANCELLED,0,1,0,False,23C,C6****65
B1831,446,6F081,23,2,20260205,2026-02-05 11:37:36.952,CONFIRMED,1,0,0,False,21C,V6****65
B1832,750,SJ156,8,3,20250617,2025-06-17 11:37:36.952,CONFIRMED,1,0,0,False,4D,D2****00
B1833,801,6F060,7,2,20250607,2025-06-07 11:37:36.952,PENDING,0,0,1,False,27D,V6****51
B1834,743,UK129,14,4,20250814,2025-08-14 11:37:36.952,CANCELLED,0,1,0,False,33E,L1****41
B1835,488,UK032,6,4,20260207,2026-02-07 11:37:36.952,CONFIRMED,1,0,0,False,2E,A2****86
B1836,530,AI166,2,1,20250923,2025-09-23 11:37:36.952,PENDING,0,0,1,False,13A,L7****36
B1837,73,SJ056,13,3,20251031,2025-10-31 11:37:36.952,PENDING,0,0,1,False,22F,J2****20
B1838,929,SJ101,12,3,20250612,2025-06-12 11:37:36.952,PENDING,0,0,1,False,18F,Y8****13
B1839,928,SJ065,23,3,20250509,2025-05-09 11:37:36.952,PENDING,0,0,1,False,9C,P1****97
B1840,701,SJ100,23,3,20250419,2025-04-19 11:37:36.952,PENDING,0,0,1,False,34A,W4****94
B1841,950,UK011,12,4,20251024,2025-10-24 11:37:36.952,CANCELLED,0,1,0,False,1E,B7****48
B1842,17,6F062,12,2,20260217,2026-02-17 11:37:36.952,PENDING,0,0,1,False,3B,Z3****98
B1843,531,SJ176,10,3,20250815,2025-08-15 11:37:36.952,CANCELLED,0,1,0,False,23E,F9****31
B1844,731,6F120,6,2,20251126,2025-11-26 11:37:36.952,CONFIRMED,1,0,0,False,3B,V4****42
B1845,326,AI121,14,1,20260305,2026-03-05 11:37:36.952,PENDING,0,0,1,False,24A,R7****75
B1846,995,UK072,26,4,20250830,2025-08-30 11:37:36.952,CONFIRMED,1,0,0,False,34F,V6****08
B1847,632,AI006,26,1,20260406,2026-04-06 11:37:36.952,CANCELLED,0,1,0,False,11B,L8****96
B1848,613,SJ231,7,3,20250519,2025-05-19 11:37:36.952,CANCELLED,0,1,0,False,30D,P0****42
B1849,546,SJ129,28,3,20250624,2025-06-24 11:37:36.952,PENDING,0,0,1,True,12E,V3****66
B1850,596,6F110,13,2,20250421,2025-04-21 11:37:36.952,PENDING,0,0,1,False,33B,Z1****78
B1851,921,6F231,14,2,20251126,2025-11-26 11:37:36.952,PENDING,0,0,1,False,2D,E6****69
B1852,708,6F095,27,2,20250809,2025-08-09 11:37:36.952,CONFIRMED,1,0,0,False,33E,E7****79
B1853,842,UK054,6,4,20250505,2025-05-05 11:37:36.952,CONFIRMED,1,0,0,False,18F,F3****65
B1854,202,SJ123,2,3,20250810,2025-08-10 11:37:36.952,CONFIRMED,1,0,0,False,29D,W4****41
B1855,344,6F006,26,2,20260104,2026-01-04 11:37:36.952,PENDING,0,0,1,False,3D,L3****89
B1856,853,UK226,19,4,20250504,2025-05-04 11:37:36.952,PENDING,0,0,1,False,4E,V1****79
B1857,523,AI065,23,1,20260307,2026-03-07 11:37:36.952,PENDING,0,0,1,False,17E,V9****38
B1858,859,6F008,10,2,20251125,2025-11-25 11:37:36.952,PENDING,0,0,1,True,10B,G8****61
B1859,400,AI195,1,1,20251111,2025-11-11 11:37:36.952,PENDING,0,0,1,False,7B,D2****18
B1860,218,UK043,4,4,20250801,2025-08-01 11:37:36.952,PENDING,0,0,1,True,3A,D8****66
B1861,445,AI125,12,1,20251015,2025-10-15 11:37:36.952,CONFIRMED,1,0,0,False,25E,X2****82
B1862,765,AI089,28,1,20251005,2025-10-05 11:37:36.952,PENDING,0,0,1,False,21A,J8****03
B1863,222,UK019,5,4,20260212,2026-02-12 11:37:36.952,CONFIRMED,1,0,0,False,22C,L7****33
B1864,383,UK078,5,4,20250927,2025-09-27 11:37:36.952,CANCELLED,0,1,0,False,22C,T7****15
B1865,881,SJ009,22,3,20250728,2025-07-28 11:37:36.952,CANCELLED,0,1,0,False,15E,L7****87
B1866,592,UK178,7,4,20260128,2026-01-28 11:37:36.952,CONFIRMED,1,0,0,False,7A,J4****83
B1867,7,UK018,2,4,20251123,2025-11-23 11:37:36.952,CONFIRMED,1,0,0,False,13D,K7****50
B1868,272,SJ059,12,3,20260410,2026-04-10 11:37:36.952,CANCELLED,0,1,0,False,29E,L6****97
B1869,739,UK108,7,4,20260204,2026-02-04 11:37:36.952,CONFIRMED,1,0,0,False,19C,B2****68
B1870,16,6F045,5,2,20250425,2025-04-25 11:37:36.952,CANCELLED,0,1,0,False,5D,X4****40
B1871,424,AI144,3,1,20251004,2025-10-04 11:37:36.952,CANCELLED,0,1,0,False,23E,Y5****31
B1872,524,AI244,6,1,20250709,2025-07-09 11:37:36.952,PENDING,0,0,1,False,26E,R2****18
B1873,803,6F265,4,2,20250425,2025-04-25 11:37:36.952,CONFIRMED,1,0,0,False,11B,B2****54
B1874,753,6F108,4,2,20260126,2026-01-26 11:37:36.952,CONFIRMED,1,0,0,False,16E,K1****54
B1875,21,6F069,23,2,20250617,2025-06-17 11:37:36.952,PENDING,0,0,1,False,17D,N0****67
B1876,690,6F072,25,2,20250614,2025-06-14 11:37:36.952,CANCELLED,0,1,0,False,18F,D5****17
B1877,939,6F096,23,2,20251109,2025-11-09 11:37:36.952,CONFIRMED,1,0,0,False,33F,C7****21
B1878,228,SJ233,4,3,20251231,2025-12-31 11:37:36.952,PENDING,0,0,1,False,31D,X8****44
B1879,785,AI203,2,1,20251203,2025-12-03 11:37:36.952,PENDING,0,0,1,False,9E,X4****40
B1880,288,UK147,12,4,20260308,2026-03-08 11:37:36.952,CONFIRMED,1,0,0,False,2E,N4****65
B1881,809,UK039,17,4,20250826,2025-08-26 11:37:36.952,PENDING,0,0,1,False,8E,F1****77
B1882,134,6F216,30,2,20251017,2025-10-17 11:37:36.952,CANCELLED,0,1,0,False,18B,P6****63
B1883,984,AI214,12,1,20251117,2025-11-17 11:37:36.952,PENDING,0,0,1,False,5B,E2****80
B1884,283,UK025,10,4,20250831,2025-08-31 11:37:36.952,CANCELLED,0,1,0,False,31D,W3****01
B1885,404,UK053,6,4,20250810,2025-08-10 11:37:36.952,CANCELLED,0,1,0,False,11B,E4****40
B1886,665,6F130,4,2,20260212,2026-02-12 11:37:36.952,PENDING,0,0,1,True,9D,M1****64
B1887,66,6F247,4,2,20260309,2026-03-09 11:37:36.952,PENDING,0,0,1,False,23F,W6****31
B1888,649,6F159,28,2,20251225,2025-12-25 11:37:36.952,CANCELLED,0,1,0,False,25C,Z5****77
B1889,604,UK086,22,4,20260224,2026-02-24 11:37:36.952,CANCELLED,0,1,0,False,22C,Y0****02
B1890,437,6F102,14,2,20250830,2025-08-30 11:37:36.952,PENDING,0,0,1,False,12E,G4****72
B1891,829,UK186,26,4,20260126,2026-01-26 11:37:36.952,CANCELLED,0,1,0,False,18D,A4****45
B1892,934,6F032,10,2,20250824,2025-08-24 11:37:36.952,PENDING,0,0,1,False,17F,T4****11
B1893,259,6F186,17,2,20250802,2025-08-02 11:37:36.952,CONFIRMED,1,0,0,False,19A,V7****20
B1894,980,6F106,2,2,20260224,2026-02-24 11:37:36.952,CANCELLED,0,1,0,False,4F,H7****83
B1895,966,AI021,4,1,20251005,2025-10-05 11:37:36.952,CANCELLED,0,1,0,False,14E,B0****14
B1896,103,AI157,25,1,20251130,2025-11-30 11:37:36.952,PENDING,0,0,1,False,11F,C1****86
B1897,993,6F054,24,2,20251101,2025-11-01 11:37:36.952,PENDING,0,0,1,False,26F,A7****10
B1898,567,AI187,29,1,20251003,2025-10-03 11:37:36.952,PENDING,0,0,1,False,10D,K2****80
B1899,769,SJ124,13,3,20250928,2025-09-28 11:37:36.952,PENDING,0,0,1,False,4B,C5****60
B1900,101,SJ223,14,3,20251006,2025-10-06 11:37:36.952,CANCELLED,0,1,0,False,11C,F8****52
B1901,198,UK103,11,4,20250425,2025-04-25 11:37:36.952,CONFIRMED,1,0,0,False,21A,K2****01
B1902,813,SJ157,4,3,20260208,2026-02-08 11:37:36.952,CONFIRMED,1,0,0,False,14F,X9****63
B1903,226,6F242,27,2,20251106,2025-11-06 11:37:36.952,CONFIRMED,1,0,0,False,9B,E2****39
B1904,943,UK213,2,4,20250701,2025-07-01 11:37:36.952,CONFIRMED,1,0,0,False,8B,M6****01
B1905,463,SJ120,23,3,20260213,2026-02-13 11:37:36.952,PENDING,0,0,1,False,24B,K3****32
B1906,237,AI035,9,1,20250811,2025-08-11 11:37:36.952,CANCELLED,0,1,0,False,22B,G2****64
B1907,26,6F147,14,2,20260114,2026-01-14 11:37:36.952,CANCELLED,0,1,0,False,1B,F8****76
B1908,121,SJ229,12,3,20250809,2025-08-09 11:37:36.952,CANCELLED,0,1,0,False,23B,V6****09
B1909,910,AI230,22,1,20251114,2025-11-14 11:37:36.952,PENDING,0,0,1,False,31B,R7****52
B1910,506,UK162,2,4,20250610,2025-06-10 11:37:36.952,CANCELLED,0,1,0,False,5C,C5****59
B1911,182,AI066,14,1,20250529,2025-05-29 11:37:36.952,PENDING,0,0,1,False,27C,N2****96
B1912,711,6F205,17,2,20250909,2025-09-09 11:37:36.952,CANCELLED,0,1,0,False,19D,T5****52
B1913,814,AI124,20,1,20250524,2025-05-24 11:37:36.952,CONFIRMED,1,0,0,False,27B,N6****89
B1914,767,UK114,15,4,20251019,2025-10-19 11:37:36.952,PENDING,0,0,1,False,20A,H2****92
B1915,634,AI231,4,1,20250603,2025-06-03 11:37:36.952,CANCELLED,0,1,0,False,18B,C2****35
B1916,543,AI113,20,1,20251030,2025-10-30 11:37:36.952,CONFIRMED,1,0,0,False,7D,W5****06
B1917,984,UK180,1,4,20250803,2025-08-03 11:37:36.952,PENDING,0,0,1,True,27A,X7****81
B1918,315,UK180,1,4,20251007,2025-10-07 11:37:36.952,CONFIRMED,1,0,0,False,2B,V1****71
B1919,991,6F080,14,2,20260317,2026-03-17 11:37:36.952,PENDING,0,0,1,False,7C,G7****20
B1920,797,SJ095,9,3,20250511,2025-05-11 11:37:36.952,PENDING,0,0,1,False,14A,T8****49
B1921,618,SJ115,5,3,20250424,2025-04-24 11:37:36.952,CANCELLED,0,1,0,False,21F,K6****62
B1922,736,AI142,8,1,20250514,2025-05-14 11:37:36.952,CONFIRMED,1,0,0,False,7D,X2****33
B1923,273,UK169,13,4,20251128,2025-11-28 11:37:36.952,CANCELLED,0,1,0,False,33F,X9****94
B1924,910,SJ041,20,3,20250504,2025-05-04 11:37:36.952,CANCELLED,0,1,0,False,27D,D2****71
B1925,232,UK171,15,4,20250420,2025-04-20 11:37:36.952,CONFIRMED,1,0,0,False,7D,W3****10
B1926,420,AI081,28,1,20251127,2025-11-27 11:37:36.952,CANCELLED,0,1,0,False,18F,M9****99
B1927,768,AI162,11,1,20260128,2026-01-28 11:37:36.952,PENDING,0,0,1,False,27D,C3****37
B1928,442,SJ037,6,3,20260123,2026-01-23 11:37:36.952,CANCELLED,0,1,0,False,6F,J8****84
B1929,496,SJ037,6,3,20251105,2025-11-05 11:37:36.952,CONFIRMED,1,0,0,False,6A,P7****48
B1930,24,UK080,27,4,20251216,2025-12-16 11:37:36.952,PENDING,0,0,1,False,3B,K9****42
B1931,109,SJ031,10,3,20250926,2025-09-26 11:37:36.952,PENDING,0,0,1,False,16C,D6****90
B1932,703,AI199,13,1,20251228,2025-12-28 11:37:36.952,CANCELLED,0,1,0,False,4B,G4****42
B1933,502,6F082,26,2,20250528,2025-05-28 11:37:36.952,CANCELLED,0,1,0,False,7B,C6****79
B1934,859,UK217,21,4,20260412,2026-04-12 11:37:36.952,PENDING,0,0,1,False,9F,C5****13
B1935,25,UK014,14,4,20260413,2026-04-13 11:37:36.952,CANCELLED,0,1,0,False,6C,K0****28
B1936,187,SJ180,15,3,20260111,2026-01-11 11:37:36.952,CONFIRMED,1,0,0,False,14D,E8****71
B1937,288,6F268,9,2,20260219,2026-02-19 11:37:36.952,CANCELLED,0,1,0,False,16E,M7****91
B1938,628,UK205,14,4,20260407,2026-04-07 11:37:36.952,CANCELLED,0,1,0,False,19B,Z7****19
B1939,338,SJ212,23,3,20250722,2025-07-22 11:37:36.952,PENDING,0,0,1,False,22B,E1****31
B1940,878,UK052,25,4,20250625,2025-06-25 11:37:36.952,CANCELLED,0,1,0,False,17C,P9****68
B1941,914,UK230,6,4,20250613,2025-06-13 11:37:36.952,CANCELLED,0,1,0,False,19D,L2****25
B1942,37,AI145,10,1,20250718,2025-07-18 11:37:36.952,CANCELLED,0,1,0,False,23D,R9****88
B1943,794,SJ035,12,3,20260313,2026-03-13 11:37:36.952,CONFIRMED,1,0,0,False,7E,K8****05
B1944,137,SJ184,12,3,20250720,2025-07-20 11:37:36.952,CANCELLED,0,1,0,False,10B,R5****84
B1945,508,6F207,5,2,20251103,2025-11-03 11:37:36.952,CONFIRMED,1,0,0,False,24A,C7****56
B1946,227,UK144,2,4,20260330,2026-03-30 11:37:36.952,CONFIRMED,1,0,0,False,15A,A7****41
B1947,320,AI126,19,1,20251022,2025-10-22 11:37:36.952,CONFIRMED,1,0,0,False,1A,Z6****71
B1948,840,SJ145,29,3,20250519,2025-05-19 11:37:36.952,CONFIRMED,1,0,0,False,10A,W9****28
B1949,916,6F040,15,2,20250516,2025-05-16 11:37:36.952,PENDING,0,0,1,False,15B,F3****22
B1950,182,UK049,17,4,20250615,2025-06-15 11:37:36.952,CONFIRMED,1,0,0,False,21B,F8****47
B1951,874,UK049,17,4,20260318,2026-03-18 11:37:36.952,CANCELLED,0,1,0,False,3F,Y9****41
B1952,86,AI087,11,1,20251018,2025-10-18 11:37:36.952,CONFIRMED,1,0,0,False,2C,Y1****35
B1953,467,AI152,25,1,20250524,2025-05-24 11:37:36.952,CANCELLED,0,1,0,False,19A,R2****06
B1954,926,SJ240,5,3,20251106,2025-11-06 11:37:36.952,CONFIRMED,1,0,0,False,2A,W0****02
B1955,53,AI212,18,1,20250914,2025-09-14 11:37:36.952,PENDING,0,0,1,False,22B,D9****19
B1956,860,AI064,27,1,20250921,2025-09-21 11:37:36.952,CONFIRMED,1,0,0,False,3B,J4****42
B1957,867,6F093,12,2,20250607,2025-06-07 11:37:36.952,CONFIRMED,1,0,0,False,32E,V8****35
B1958,235,AI118,14,1,20250428,2025-04-28 11:37:36.952,PENDING,0,0,1,False,29C,H7****13
B1959,959,AI172,2,1,20251219,2025-12-19 11:37:36.952,CONFIRMED,1,0,0,False,23D,N9****85
B1960,779,6F183,19,2,20260130,2026-01-30 11:37:36.952,CANCELLED,0,1,0,False,27E,X4****90
B1961,799,6F200,13,2,20250715,2025-07-15 11:37:36.952,CONFIRMED,1,0,0,False,28A,Z0****98
B1962,433,SJ077,27,3,20251223,2025-12-23 11:37:36.952,CONFIRMED,1,0,0,False,18C,B6****37
B1963,496,UK030,12,4,20260224,2026-02-24 11:37:36.952,CONFIRMED,1,0,0,False,27F,C6****13
B1964,999,SJ232,23,3,20250521,2025-05-21 11:37:36.952,PENDING,0,0,1,False,18B,X8****08
B1965,100,6F090,24,2,20260129,2026-01-29 11:37:36.952,CONFIRMED,1,0,0,False,20D,N9****44
B1966,990,UK002,1,4,20251106,2025-11-06 11:37:36.952,CONFIRMED,1,0,0,False,12B,L0****24
B1967,599,AI154,14,1,20250703,2025-07-03 11:37:36.952,CANCELLED,0,1,0,False,22C,A0****41
B1968,403,6F089,4,2,20251011,2025-10-11 11:37:36.952,CONFIRMED,1,0,0,False,2D,Y1****74
B1969,396,6F218,6,2,20260408,2026-04-08 11:37:36.952,CONFIRMED,1,0,0,False,29A,T9****25
B1970,527,6F241,4,2,20251126,2025-11-26 11:37:36.952,CONFIRMED,1,0,0,False,12B,G3****45
B1971,415,6F116,21,2,20250820,2025-08-20 11:37:36.952,CONFIRMED,1,0,0,False,2B,Z8****04
B1972,939,UK199,2,4,20250418,2025-04-18 11:37:36.952,CANCELLED,0,1,0,False,19B,F9****17
B1973,613,SJ033,13,3,20250428,2025-04-28 11:37:36.952,CANCELLED,0,1,0,False,8C,E0****82
B1974,677,AI210,6,1,20250803,2025-08-03 11:37:36.952,PENDING,0,0,1,False,15B,F6****06
B1975,463,UK148,17,4,20250826,2025-08-26 11:37:36.952,PENDING,0,0,1,True,20E,B3****80
B1976,541,AI229,14,1,20250827,2025-08-27 11:37:36.952,PENDING,0,0,1,False,16F,F2****01
B1977,626,UK005,16,4,20260101,2026-01-01 11:37:36.952,PENDING,0,0,1,False,4A,M9****19
B1978,619,SJ080,1,3,20251207,2025-12-07 11:37:36.952,CONFIRMED,1,0,0,False,12C,A2****62
B1979,922,SJ092,27,3,20251202,2025-12-02 11:37:36.952,CANCELLED,0,1,0,False,1F,J7****94
B1980,364,SJ055,14,3,20251204,2025-12-04 11:37:36.952,CANCELLED,0,1,0,False,15A,Y2****32
B1981,130,AI239,5,1,20250517,2025-05-17 11:37:36.952,CONFIRMED,1,0,0,False,19D,Z7****56
B1982,84,6F162,28,2,20250617,2025-06-17 11:37:36.952,PENDING,0,0,1,True,7A,H7****53
B1983,271,UK101,4,4,20250628,2025-06-28 11:37:36.952,PENDING,0,0,1,True,27A,P6****27
B1984,244,6F198,24,2,20250425,2025-04-25 11:37:36.952,CONFIRMED,1,0,0,False,27F,X2****80
B1985,388,6F239,28,2,20250928,2025-09-28 11:37:36.952,CONFIRMED,1,0,0,False,31F,Y0****16
B1986,214,SJ177,2,3,20251007,2025-10-07 11:37:36.952,CONFIRMED,1,0,0,False,13F,N7****22
B1987,818,6F044,4,2,20260312,2026-03-12 11:37:36.952,CANCELLED,0,1,0,False,19F,W5****68
B1988,166,6F248,4,2,20260217,2026-02-17 11:37:36.952,PENDING,0,0,1,False,13A,H7****94
B1989,791,6F002,27,2,20251210,2025-12-10 11:37:36.952,PENDING,0,0,1,True,16F,H7****92
B1990,59,SJ197,24,3,20260331,2026-03-31 11:37:36.952,CONFIRMED,1,0,0,False,14B,E4****66
